timestamp,scan frequency,wavelength,current,voltage,emission,system health
2023-07-25 15:35:35,19.199990978961193,1560.0012981892405,0.0,-10.8245,False,0
2023-07-25 15:35:36,19.199990978961193,1560.0012981892405,-0.00843492586490939,-10.811,False,0
2023-07-25 15:35:37,19.199990978961193,1560.0012981892405,-0.00843492586490939,-10.811,False,0
2023-07-25 15:35:37,19.199990978961193,1560.0012981892405,-0.00843492586490939,-10.7975,False,0
2023-07-25 15:35:38,19.199990978961193,1560.0012981892405,-0.00843492586490939,-10.811,False,0
2023-07-25 15:35:39,19.199990978961193,1560.0012981892405,0.00843492586490939,-10.7975,False,0
2023-07-25 15:35:39,19.199990978961193,1560.0012981892405,0.0,-10.7975,False,0
2023-07-25 15:35:40,19.199990978961193,1560.0012981892405,-0.00843492586490939,-10.811,False,0
2023-07-25 15:35:40,19.199990978961193,1560.0012981892405,-0.01686985172981878,-10.811,False,0
2023-07-25 15:35:41,19.199990978961193,1560.0012981892405,-0.02530477759472817,-10.811,False,0
2023-07-25 15:35:42,19.199990978961193,1560.0012981892405,-0.02530477759472817,-10.784,False,0
2023-07-25 15:35:42,19.199990978961193,1560.0012981892405,-0.00843492586490939,-10.8245,False,0
2023-07-25 15:35:43,19.199990978961193,1560.0012981892405,0.0,-10.7975,False,0
2023-07-25 15:35:43,19.199990978961193,1560.0012981892405,0.01686985172981878,-10.8245,False,0
2023-07-25 15:35:44,19.199990978961193,1560.0012981892405,-0.02530477759472817,-10.784,False,0
2023-07-25 15:35:45,19.199990978961193,1560.0012981892405,0.0,-10.7975,False,0
2023-07-25 15:35:45,19.199990978961193,1560.0012981892405,-0.00843492586490939,-10.7975,False,0
2023-07-25 15:35:46,19.199990978961193,1560.0012981892405,0.0,-10.838,False,0
2023-07-25 15:35:47,19.199990978961193,1560.0012981892405,0.00843492586490939,-10.838,False,0
2023-07-25 15:35:48,19.199990978961193,1560.0012981892405,-0.01686985172981878,-10.8245,False,0
2023-07-25 15:35:49,19.199990978961193,1560.0012981892405,-0.01686985172981878,-10.7975,False,0
2023-07-25 15:35:49,19.199990978961193,1560.0012981892405,-0.01686985172981878,-10.7975,False,0
2023-07-25 15:35:50,19.199990978961193,1560.0012981892405,0.02530477759472817,-10.8245,False,0
