timestamp,scan start,scan end,scan offset,scan frequency,wavelength,current,voltage,emission,system health
2023-07-14 16:04:45,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.0,18.875500000000002,False,0
2023-07-14 16:04:46,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.00843492586490939,18.862000000000002,False,0
2023-07-14 16:04:48,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.00843492586490939,18.916000000000004,False,0
2023-07-14 16:04:49,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.00843492586490939,18.9295,False,0
2023-07-14 16:04:51,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.00843492586490939,18.902499999999996,False,0
2023-07-14 16:04:52,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.02530477759472817,18.889,False,0
2023-07-14 16:04:54,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.01686985172981878,18.889,False,0
2023-07-14 16:04:56,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.01686985172981878,18.875500000000002,False,0
2023-07-14 16:04:57,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.03373970345963756,18.889,False,0
2023-07-14 16:04:58,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.01686985172981878,18.875500000000002,False,0
2023-07-14 16:05:00,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.01686985172981878,18.889,False,0
2023-07-14 16:05:01,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.0,18.889,False,0
2023-07-14 16:05:03,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.00843492586490939,18.875500000000002,False,0
2023-07-14 16:05:04,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.00843492586490939,18.889,False,0
2023-07-14 16:05:06,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.01686985172981878,18.862000000000002,False,0
2023-07-14 16:05:07,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.00843492586490939,18.902499999999996,False,0
2023-07-14 16:05:09,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.0,18.902499999999996,False,0
2023-07-14 16:05:11,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.02530477759472817,18.942999999999998,False,0
2023-07-14 16:05:12,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.0,18.875500000000002,False,0
2023-07-14 16:05:14,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.0,18.862000000000002,False,0
2023-07-14 16:05:16,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.04217462932454695,18.889,False,0
2023-07-14 16:05:17,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.00843492586490939,18.916000000000004,False,0
2023-07-14 16:05:19,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.02530477759472817,18.875500000000002,False,0
2023-07-14 16:05:20,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.02530477759472817,18.848499999999998,False,0
2023-07-14 16:05:22,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.00843492586490939,18.902499999999996,False,0
2023-07-14 16:05:24,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.03373970345963756,18.9295,False,0
2023-07-14 16:05:26,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.02530477759472817,18.889,False,0
2023-07-14 16:05:27,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.0,18.902499999999996,False,0
2023-07-14 16:05:29,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.02530477759472817,18.889,False,0
2023-07-14 16:05:31,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.0,18.875500000000002,False,0
2023-07-14 16:05:33,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.02530477759472817,18.875500000000002,False,0
2023-07-14 16:05:35,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.01686985172981878,18.916000000000004,False,0
2023-07-14 16:05:37,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.01686985172981878,18.875500000000002,False,0
2023-07-14 16:05:39,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.0,18.916000000000004,False,0
2023-07-14 16:05:41,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.02530477759472817,18.916000000000004,False,0
2023-07-14 16:05:43,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,-0.00843492586490939,18.902499999999996,False,0
2023-07-14 16:05:46,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.01686985172981878,18.889,False,0
2023-07-14 16:05:47,18.950000000000003,19.25,19.1,19.100043574528538,1560.0002467632441,0.0,18.875500000000002,False,0
